CustomerID,CustomerName,Gender,Age,Email,Country,Region,JoinDate,PurchaseAmount,Rating,Phone
CUST1271,Yash Kapoor,Female,57,yash.kapoor@example.com,United States,North,2022-11-16,197.72,2,+91-9722524375
CUST1256,Ishaan Iyer,Female,19,ishaan.iyer@example.com,United States,South,2022-07-11,278.91,3,+91-8944620470
CUST1040,Aman Gupta,Male,23,aman.gupta@example.com,United States,West,2023-07-12,264.91,4,+91-8136253459
CUST1423,Aarav Gupta,Male,32,aarav.gupta@example.com,Canada,North,2024-07-04,78.77,2,+91-7842186354
CUST1427,Kavya Verma,Female,41,kavya.verma@example.com,United States,South,2023-06-04,56.77,4,+91-7233787344
CUST1243,Ishaan Iyer,Female,32,ishaan.iyer@example.com,United States,West,2022-10-05,19.46,4,+91-8039624809
CUST1259,Nikhil Mehta,Female,25,nikhil.mehta@example.com,United States,South,2023-08-27,88.21,5,+91-9742422573
CUST1082,Ishaan Iyer,Female,21,ishaan.iyer@example.com,India,West,2024-05-07,164.15,2,+91-7804507108
CUST1248,Kavya Mehta,Male,46,kavya.mehta@example.com,Germany,East,2022-05-29,197.16,3,+91-8932111726
CUST1221,Meera Menon,Female,53,,Uk,South,2023-03-12,445.68,2,+91-7047889782
CUST1217,Pooja Pillai,Unknown,42,pooja.pillai@example.com,United States,South,2021-03-23,307.15,2,+91-8610432533
CUST1113,Kabir Pillai,Male,20,kabir.pillai@example.com,Germany,North,2021-05-04,432.17,2,+91-9774036963
CUST1480,Diya Joshi,Male,29,diya.joshi@example.com,India,North,2024-08-24,48.61,2,+91-9560468272
CUST1469,Sneha Mehta,Female,62,sneha.mehta@example.com,Germany,South,2023-01-10,87.43,1,+91-7596412178
CUST1232,Isha Kapoor,Unknown,42,isha.kapoor@example.com,Australia,South,2023-07-09,82.06,5,+91-9833169800
CUST1213,Rahul Verma,Female,31,rahul.verma@example.com,United States,North,2022-08-13,260.85,3,+91-8079501936
CUST1486,Kabir Reddy,Female,37,kabir.reddy@example.com,Uk,North,2022-06-05,87.38,2,+91-9420824631
CUST1187,Aditya Iyer,Male,29,aditya.iyer@example.com,Canada,South,2022-04-07,110.91,2,+91-9581885004
CUST1333,Meera Kapoor,Male,50,meera.kapoor@example.com,Uk,North,2022-04-16,148.68,3,+91-8059371626
CUST1236,Aman Gupta,Female,18,aman.gupta@example.com,United States,North,2023-05-18,92.71,5,+91-9383326135
CUST1159,Kavya Gupta,Female,37,kavya.gupta@example.com,United States,North,2023-10-26,319.66,1,+91-8334436786
CUST1358,Priya Mehta,Female,61,priya.mehta@example.com,Australia,North,2021-06-18,393.47,4,+91-8838081369
CUST1237,Sneha Iyer,Male,55,sneha.iyer@example.com,Uk,South,2021-09-01,72.33,3,+91-9940181914
CUST1179,Arjun Nair,Male,23,arjun.nair@example.com,Canada,North,2021-05-07,195.95,5,+91-8662608027
CUST1090,Rahul Reddy,Female,41,rahul.reddy@example.com,Germany,South,2021-05-13,230.64,2,+91-7963110410
CUST1340,Diya Iyer,Female,54,diya.iyer@example.com,United States,North,2022-08-24,445.68,1,+91-7997841438
CUST1421,Ishaan Das,Female,24,ishaan.das@example.com,India,South,2024-08-16,84.16,2,+91-9311256997
CUST1060,Karan Gupta,Female,58,karan.gupta@example.com,India,South,2021-09-24,293.28,2,
CUST1235,Neha Kapoor,Female,36,neha.kapoor@example.com,Canada,North,2022-08-04,231.33,5,+91-8610741069
CUST1477,Priya Iyer,Female,47,priya.iyer@example.com,India,East,2021-11-09,144.51,2,+91-8284632334
CUST1264,Arjun Gupta,Male,55,arjun.gupta@example.com,Australia,South,2022-10-22,416.65,1,+91-7424143426
CUST1245,Kabir Mehta,Male,61,kabir.mehta@example.com,Canada,South,2021-04-21,236.81,2,+91-7516977385
CUST1434,Riya Rao,Female,33,,India,North,2024-02-11,54.74,1,+91-7940361784
CUST1342,Nikhil Pillai,Male,34,nikhil.pillai@example.com,United States,South,2024-01-02,108.54,2,+91-9467566824
CUST1368,Yash Pillai,Female,32,yash.pillai@example.com,United States,South,2022-12-13,136.76,4,+91-8946602034
CUST1120,Rohan Iyer,Male,48,rohan.iyer@example.com,India,South,2024-05-22,445.68,5,+91-8544661869
CUST1467,Diya Chowdhury,Female,40,diya.chowdhury@example.com,India,South,2022-06-16,59.02,1,+91-8188684621
CUST1375,Vivaan Pillai,Unknown,60,vivaan.pillai@example.com,Canada,West,2022-09-26,114.46,4,+91-8687817209
CUST1109,Arjun Das,Female,18,arjun.das@example.com,Canada,South,2023-02-25,102.38,2,+91-9868119543
CUST1145,Vivaan Kapoor,Female,62,vivaan.kapoor@example.com,Australia,East,2023-11-20,234.66,3,+91-7569902893
CUST1164,Neha Menon,Female,35,neha.menon@example.com,United States,South,2022-09-16,189.6,2,+91-7210241300
CUST1173,Isha Menon,Female,30,isha.menon@example.com,Australia,East,2021-09-18,62.37,5,+91-9625862062
CUST1319,Yash Reddy,Male,34,yash.reddy@example.com,India,East,2023-05-25,192.09,4,+91-8136726892
CUST1030,Rohan Menon,Male,39,rohan.menon@example.com,United States,South,2024-01-10,153.05,1,+91-7087531510
CUST1022,Sai Nair,Male,62,sai.nair@example.com,Germany,North,2022-09-08,193.9,2,+91-7747441732
CUST1277,Aditya Rao,Unknown,21,aditya.rao@example.com,United States,South,2024-08-22,309.48,5,+91-9150278891
CUST1306,Aditya Gupta,Male,50,aditya.gupta@example.com,India,South,2021-11-02,147.57,3,+91-9918683391
CUST1020,Ishaan Gupta,Female,57,ishaan.gupta@example.com,Canada,South,2022-01-31,210.99,4,+91-8422277848
CUST1484,Vivaan Reddy,Female,18,vivaan.reddy@example.com,India,North,2023-11-03,119.75,1,+91-8260129779
CUST1052,Aditya Mehta,Female,19,aditya.mehta@example.com,Australia,East,2022-02-12,135.94,2,+91-9827075539
CUST1249,Riya Nair,Male,58,riya.nair@example.com,Australia,West,2021-09-06,246.99,3,+91-9093769694
CUST1430,Isha Verma,Female,48,,United States,South,2021-08-10,265.62,2,+91-8808211327
CUST1228,Riya Bose,Female,53,riya.bose@example.com,Canada,East,2022-04-25,91.61,1,+91-7443348057
CUST1261,Isha Reddy,Female,56,isha.reddy@example.com,United States,South,2021-05-03,255.63,5,+91-8884283304
CUST1369,Divya Menon,Male,41,divya.menon@example.com,Uk,South,2024-09-15,104.5,4,+91-7257189761
CUST1056,Neha Verma,Male,42,neha.verma@example.com,Australia,South,2023-01-31,445.68,5,+91-8994013856
CUST1458,Vikram Menon,Male,41,,Germany,South,2024-01-10,38.03,5,+91-7025953043
CUST1002,Priya Joshi,Male,36,priya.joshi@example.com,Germany,South,2021-05-23,150.91,4,+91-8566942273
CUST1494,Ishaan Pillai,Male,57,ishaan.pillai@example.com,India,South,2021-01-05,154.42,5,
CUST1058,Kavya Das,Female,53,kavya.das@example.com,Australia,South,2023-01-29,206.11,5,+91-7260060661
CUST1380,Kabir Reddy,Female,26,kabir.reddy@example.com,India,West,2023-07-19,100.49,3,+91-7559201866
CUST1253,Ananya Chowdhury,Male,42,ananya.chowdhury@example.com,Germany,West,2024-01-13,404.06,5,+91-9422294927
CUST1443,Kavya Menon,Male,25,kavya.menon@example.com,Germany,South,2022-09-18,104.62,4,+91-9965754837
CUST1449,Ishaan Joshi,Male,29,ishaan.joshi@example.com,United States,South,2022-03-21,119.01,1,+91-8761349189
CUST1278,Rahul Chowdhury,Male,26,rahul.chowdhury@example.com,India,South,2021-02-07,235.34,3,+91-8662885003
CUST1242,Nikhil Mehta,Unknown,34,,United States,West,2024-07-21,246.65,5,+91-8131078331
CUST1074,Vikram Reddy,Male,25,vikram.reddy@example.com,United States,South,2021-03-22,157.54,3,+91-9915843503
CUST1274,Aditya Iyer,Male,35,aditya.iyer@example.com,India,East,2022-01-26,140.94,4,+91-8002830207
CUST1438,Neha Mehta,Male,43,neha.mehta@example.com,India,West,2023-08-29,80.56,2,+91-7938852920
CUST1461,Aarav Menon,Male,53,aarav.menon@example.com,Australia,South,2024-02-07,167.62,4,+91-9015449824
CUST1080,Rahul Joshi,Male,50,rahul.joshi@example.com,Canada,East,2021-02-24,61.16,1,+91-9791559885
CUST1365,Neha Menon,Female,42,neha.menon@example.com,United States,East,2023-04-24,38.14,1,+91-7729196312
CUST1026,Isha Nair,Female,59,isha.nair@example.com,United States,South,2023-08-31,91.06,2,+91-8227193073
CUST1204,Kavya Das,Female,18,kavya.das@example.com,Uk,North,2024-06-09,111.24,4,+91-8194675791
CUST1292,Vikram Verma,Female,49,vikram.verma@example.com,Australia,East,2022-06-16,175.04,2,+91-9617377805
CUST1367,Sai Nair,Female,42,sai.nair@example.com,United States,West,2022-02-18,209.44,5,+91-7394955891
CUST1344,Aarav Bose,Male,54,aarav.bose@example.com,India,North,2024-09-27,322.0,4,+91-9366355159
CUST1351,Neha Rao,Unknown,47,neha.rao@example.com,United States,North,2023-11-19,153.54,3,+91-8293095736
CUST1108,Rahul Iyer,Female,40,rahul.iyer@example.com,Australia,North,2022-11-22,405.68,4,+91-7372535899
CUST1014,Aditya Das,Female,24,aditya.das@example.com,United States,North,2021-06-17,298.25,3,+91-9884887548
CUST1147,Rahul Mehta,Female,64,rahul.mehta@example.com,United States,West,2024-07-24,386.68,2,+91-8218023007
CUST1114,Kavya Nair,Male,33,kavya.nair@example.com,United States,South,2024-01-10,102.19,2,+91-8281459294
CUST1406,Yash Nair,Unknown,39,yash.nair@example.com,India,West,2021-09-16,276.07,2,
CUST1155,Kavya Bose,Male,53,kavya.bose@example.com,Australia,North,2023-11-14,99.43,2,+91-8878988236
CUST1059,Arjun Iyer,Female,20,arjun.iyer@example.com,United States,South,2024-08-02,113.01,2,+91-7889734128
CUST1193,Kavya Sharma,Male,47,kavya.sharma@example.com,United States,West,2021-10-21,276.73,2,+91-7899290419
CUST1098,Riya Nair,Male,19,riya.nair@example.com,Canada,East,2021-05-31,425.73,1,+91-8602874642
CUST1304,Arjun Kapoor,Male,41,arjun.kapoor@example.com,India,East,2022-03-03,162.96,2,+91-7334553919
CUST1488,Ananya Pillai,Female,40,ananya.pillai@example.com,Canada,North,2021-09-10,214.57,5,+91-9609050672
CUST1041,Aman Kapoor,Unknown,61,aman.kapoor@example.com,Canada,East,2021-10-19,335.57,4,+91-8728760924
CUST1281,Diya Nair,Male,57,diya.nair@example.com,India,East,2023-06-27,49.6,5,+91-9630074869
CUST1227,Riya Pillai,Male,26,riya.pillai@example.com,Germany,South,2022-05-05,164.8,5,+91-7627920145
CUST1240,Neha Das,Male,61,,United States,North,2022-08-06,125.2,5,+91-8734979825
CUST1079,Nikhil Iyer,Male,51,nikhil.iyer@example.com,Canada,South,2022-05-28,324.22,1,+91-8171629709
CUST1028,Aarav Pillai,Female,42,aarav.pillai@example.com,India,West,2024-01-08,143.21,4,+91-9916892179
CUST1403,Kabir Nair,Male,46,kabir.nair@example.com,United States,South,2021-10-10,111.51,2,
CUST1387,Ishaan Menon,Female,30,,United States,North,2021-08-06,266.4,2,+91-7024933829
CUST1239,Vivaan Menon,Male,23,vivaan.menon@example.com,United States,North,2024-05-12,89.64,2,+91-8715554644
CUST1267,Ishaan Kapoor,Unknown,25,ishaan.kapoor@example.com,United States,North,2023-01-04,84.85,3,+91-9576618444
CUST1212,Meera Joshi,Male,19,,Uk,North,2022-02-14,95.07,3,+91-8540529329
CUST1418,Priya Gupta,Male,32,priya.gupta@example.com,India,South,2023-10-22,138.56,4,+91-7179495626
CUST1057,Yash Iyer,Unknown,23,yash.iyer@example.com,Australia,North,2021-07-19,250.51,5,+91-7663670797
CUST1168,Kabir Rao,Male,25,kabir.rao@example.com,Canada,North,2021-02-09,108.07,3,+91-8369568735
CUST1062,Vivaan Mehta,Male,47,vivaan.mehta@example.com,India,North,2022-10-22,130.47,4,+91-8948692883
CUST1436,Divya Reddy,Male,50,divya.reddy@example.com,United States,South,2022-01-24,88.58,1,+91-9299819036
CUST1111,Nikhil Chowdhury,Unknown,18,nikhil.chowdhury@example.com,United States,North,2023-12-13,203.05,5,+91-7706681697
CUST1084,Ishaan Bose,Unknown,63,ishaan.bose@example.com,Germany,East,2024-01-24,139.09,2,+91-8965718821
CUST1409,Rahul Verma,Male,64,rahul.verma@example.com,India,South,2023-09-03,367.63,4,+91-9733579809
CUST1376,Kabir Iyer,Female,20,kabir.iyer@example.com,Uk,South,2022-10-12,108.2,4,+91-8429031013
CUST1441,Sai Nair,Female,23,sai.nair@example.com,Australia,North,2021-10-10,445.68,4,+91-9814528616
CUST1452,Diya Gupta,Male,49,diya.gupta@example.com,India,North,2024-08-05,445.68,2,+91-8072452389
CUST1129,Sneha Gupta,Female,40,sneha.gupta@example.com,United States,North,2024-06-20,149.33,2,+91-8549195708
CUST1258,Neha Mehta,Male,20,neha.mehta@example.com,India,West,2021-05-27,52.01,1,+91-8652694369
CUST1096,Rahul Verma,Male,62,rahul.verma@example.com,India,West,2022-05-24,111.48,2,+91-9142156616
CUST1303,Rahul Mehta,Male,24,rahul.mehta@example.com,Uk,East,2024-05-22,151.42,2,+91-8979871930
CUST1177,Diya Kapoor,Male,42,diya.kapoor@example.com,Canada,North,2024-01-12,149.04,4,+91-8836553621
CUST1382,Sneha Reddy,Female,42,sneha.reddy@example.com,India,South,2024-05-08,124.94,3,+91-9569387163
CUST1497,Aarav Nair,Female,33,aarav.nair@example.com,India,North,2021-11-25,214.87,4,+91-8395382026
CUST1141,Ananya Chowdhury,Male,48,ananya.chowdhury@example.com,Uk,North,2024-08-14,277.08,4,+91-7041160563
CUST1481,Diya Das,Male,61,diya.das@example.com,United States,South,2023-02-22,293.02,2,+91-9520503652
CUST1324,Sneha Rao,Female,54,sneha.rao@example.com,India,North,2021-03-17,333.53,2,+91-9304513663
CUST1386,Sneha Verma,Male,54,sneha.verma@example.com,Uk,South,2023-11-08,170.22,5,+91-7330005804
CUST1492,Riya Reddy,Female,43,riya.reddy@example.com,United States,West,2021-01-29,182.26,2,+91-9268221266
CUST1310,Rahul Rao,Female,27,,India,South,2023-10-25,86.99,3,+91-9965663196
CUST1417,Sai Gupta,Female,52,sai.gupta@example.com,India,East,2021-05-05,167.38,1,+91-9899521378
CUST1463,Diya Gupta,Male,29,diya.gupta@example.com,Germany,West,2024-07-24,263.14,1,+91-9905225852
CUST1263,Diya Verma,Male,39,diya.verma@example.com,Germany,South,2023-11-03,154.98,3,+91-9314800617
CUST1081,Rohan Menon,Male,36,rohan.menon@example.com,Uk,West,2023-07-08,165.21,5,+91-8237386857
CUST1482,Karan Kapoor,Female,37,karan.kapoor@example.com,Uk,South,2023-06-08,144.72,2,+91-8691343289
CUST1445,Priya Nair,Female,24,priya.nair@example.com,Uk,North,2021-12-30,292.18,3,+91-9252262370
CUST1334,Ishaan Nair,Male,64,ishaan.nair@example.com,Uk,North,2023-05-06,227.22,4,+91-7420903379
CUST1218,Vikram Menon,Male,61,vikram.menon@example.com,Canada,North,2021-07-16,182.9,2,+91-7446362270
CUST1451,Aditya Chowdhury,Unknown,62,aditya.chowdhury@example.com,Australia,South,2021-02-06,287.13,1,+91-8537971916
CUST1283,Kabir Rao,Female,43,kabir.rao@example.com,United States,West,2024-06-17,79.91,5,+91-8343884495
CUST1414,Pooja Das,Female,44,pooja.das@example.com,United States,North,2024-03-13,110.85,1,+91-9489160101
CUST1308,Priya Pillai,Male,63,priya.pillai@example.com,India,South,2023-02-23,126.01,4,+91-8792012815
CUST1053,Arjun Iyer,Male,43,arjun.iyer@example.com,India,South,2023-10-15,300.13,2,+91-9831163141
CUST1200,Aman Gupta,Female,20,aman.gupta@example.com,United States,North,2022-08-19,212.7,1,+91-7732344664
CUST1293,Ishaan Bose,Male,42,ishaan.bose@example.com,United States,South,2024-06-14,332.02,2,+91-7291353679
CUST1139,Kavya Rao,Male,53,kavya.rao@example.com,India,South,2022-03-16,272.18,2,+91-9102317678
CUST1284,Arjun Kapoor,Female,28,arjun.kapoor@example.com,India,West,2023-07-25,46.46,1,+91-9708614883
CUST1295,Ananya Mehta,Male,62,ananya.mehta@example.com,Germany,West,2021-04-25,291.75,5,+91-8518681304
CUST1066,Divya Das,Male,42,divya.das@example.com,Australia,South,2022-07-14,175.4,2,+91-9719453060
CUST1455,Aman Kapoor,Female,46,aman.kapoor@example.com,United States,North,2024-01-04,158.68,2,+91-9979507921
CUST1222,Pooja Pillai,Male,61,pooja.pillai@example.com,India,North,2022-09-17,281.41,2,+91-7834624758
CUST1478,Divya Joshi,Male,29,divya.joshi@example.com,India,West,2023-03-12,71.98,1,+91-9492728925
CUST1099,Rohan Chowdhury,Female,39,rohan.chowdhury@example.com,United States,South,2021-03-21,102.5,2,+91-7697940975
CUST1294,Meera Iyer,Male,47,meera.iyer@example.com,Germany,South,2024-03-11,129.83,4,+91-9773055184
CUST1148,Rohan Chowdhury,Female,27,rohan.chowdhury@example.com,India,South,2024-07-06,165.21,4,+91-7566562369
CUST1015,Aman Iyer,Female,34,aman.iyer@example.com,India,North,2021-07-24,199.41,2,+91-9333103372
CUST1163,Kabir Pillai,Female,38,kabir.pillai@example.com,Germany,East,2022-04-24,144.09,4,+91-9301778419
CUST1300,Priya Sharma,Female,49,priya.sharma@example.com,United States,South,2022-08-04,136.31,2,+91-7216706931
CUST1046,Sneha Joshi,Male,59,sneha.joshi@example.com,India,North,2021-10-24,196.3,4,+91-8147497835
CUST1086,Riya Mehta,Male,63,riya.mehta@example.com,Germany,North,2022-07-01,119.64,3,+91-8269763934
CUST1037,Kabir Bose,Female,53,kabir.bose@example.com,United States,East,2022-04-11,165.21,5,+91-9739629302
CUST1439,Meera Rao,Male,63,meera.rao@example.com,United States,North,2022-08-28,134.01,4,+91-9136931179
CUST1385,Pooja Pillai,Unknown,41,pooja.pillai@example.com,India,North,2023-08-22,138.02,3,+91-8966062974
CUST1289,Karan Das,Female,60,karan.das@example.com,India,North,2022-07-24,79.6,3,+91-9864728338
CUST1206,Pooja Sharma,Female,62,pooja.sharma@example.com,United States,South,2024-10-07,68.99,5,+91-9822511659
CUST1407,Pooja Kapoor,Male,35,pooja.kapoor@example.com,United States,North,2023-02-03,198.73,3,
CUST1363,Kavya Joshi,Female,61,kavya.joshi@example.com,India,South,2021-12-29,45.31,4,+91-9899208510
CUST1172,Nikhil Verma,Male,45,nikhil.verma@example.com,India,East,2022-09-11,198.21,3,+91-9978819212
CUST1073,Meera Mehta,Female,58,meera.mehta@example.com,United States,North,2023-02-27,61.86,5,+91-9042811108
CUST1465,Vikram Joshi,Female,57,vikram.joshi@example.com,Australia,North,2024-09-10,116.67,1,+91-8479155865
CUST1104,Neha Chowdhury,Male,64,neha.chowdhury@example.com,India,South,2022-08-18,96.11,2,+91-9413849014
CUST1420,Riya Chowdhury,Female,63,riya.chowdhury@example.com,Uk,East,2023-06-04,209.05,3,+91-8172582522
CUST1016,Yash Iyer,Female,57,yash.iyer@example.com,United States,South,2021-08-01,120.1,3,+91-7874443787
CUST1330,Sneha Mehta,Male,60,sneha.mehta@example.com,Germany,West,2022-05-30,138.95,1,+91-8010605064
CUST1091,Priya Gupta,Male,44,priya.gupta@example.com,United States,North,2021-09-23,75.78,4,+91-7316756902
CUST1088,Diya Sharma,Male,20,diya.sharma@example.com,Uk,South,2023-01-21,181.91,4,+91-9274012889
CUST1401,Divya Verma,Male,23,divya.verma@example.com,United States,North,2024-06-02,306.66,2,+91-8254658686
CUST1140,Vikram Das,Female,58,vikram.das@example.com,Germany,West,2024-06-18,122.99,2,+91-9978287288
CUST1194,Nikhil Menon,Male,21,nikhil.menon@example.com,United States,West,2024-07-21,194.64,3,+91-9280772748
CUST1205,Vivaan Chowdhury,Female,29,vivaan.chowdhury@example.com,United States,North,2023-07-07,111.65,1,
CUST1102,Rahul Nair,Male,61,rahul.nair@example.com,United States,South,2021-05-08,155.38,3,+91-9289763301
CUST1238,Yash Sharma,Male,60,yash.sharma@example.com,Uk,North,2023-06-11,187.69,4,+91-9566125120
CUST1464,Aarav Bose,Unknown,35,aarav.bose@example.com,Uk,North,2024-03-30,165.21,4,+91-7345093405
CUST1174,Ishaan Das,Female,62,ishaan.das@example.com,United States,East,2021-12-10,414.89,1,+91-7291176364
CUST1170,Karan Pillai,Male,45,karan.pillai@example.com,Uk,East,2023-01-05,113.82,2,+91-9114097693
CUST1296,Aditya Reddy,Male,18,aditya.reddy@example.com,United States,North,2024-05-25,124.37,2,+91-9134832539
CUST1157,Diya Nair,Male,43,diya.nair@example.com,United States,North,2022-11-18,99.01,4,+91-9145808627
CUST1070,Arjun Bose,Unknown,42,,Germany,North,2023-08-01,407.01,5,+91-8458198451
CUST1133,Isha Bose,Female,54,isha.bose@example.com,Germany,South,2024-07-20,152.41,3,+91-9543595727
CUST1313,Meera Menon,Female,42,meera.menon@example.com,United States,East,2022-06-01,66.58,5,+91-8588136431
CUST1103,Rohan Chowdhury,Female,49,rohan.chowdhury@example.com,Australia,South,2022-05-20,216.39,2,+91-9060740001
CUST1425,Riya Menon,Male,26,riya.menon@example.com,United States,South,2024-02-22,156.1,3,+91-8176973938
CUST1018,Aditya Joshi,Male,35,aditya.joshi@example.com,Uk,North,2022-09-24,182.39,5,+91-9665720874
CUST1150,Sai Mehta,Female,57,sai.mehta@example.com,India,South,2022-12-05,165.97,1,+91-8285291868
CUST1353,Isha Bose,Male,48,isha.bose@example.com,United States,North,2021-08-27,265.68,5,+91-7739624109
CUST1189,Pooja Das,Female,19,pooja.das@example.com,United States,East,2024-08-04,180.74,2,+91-7243845356
